Notice;Titre;Auteur;Editeur;ISBN;"Date publication";"Categorie prêt";Cote;CB;"Numéro inventaire";Statut;Perdu;Retiré;"Date création";"Dernier prêt";"Nb prêts";"Nb renouvellements";"Prêts période";PPN
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419930;V551184;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-29;10;1;10;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419763;V551169;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-08-31;7;;7;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419787;V551171;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-12-02;9;;9;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;E;"WG 10 COL 2019";1052419824;V551162;Disponible;"Non perdu";"Non retiré";2019-11-07;;;;;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419862;V551192;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-12-10;5;1;4;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419886;V551190;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-13;7;1;7;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419770;V551170;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-11-06;8;1;9;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419848;V551166;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-12-10;8;2;8;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419855;V551189;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-29;8;;8;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419817;V551163;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-29;7;1;7;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419916;V551186;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-29;7;;7;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419893;V551188;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-29;12;;12;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;E;"WG 10 COL 2019";1052419947;V551183;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-03-14;2;;2;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419756;V551168;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-12-08;8;;7;240555325
506633;"Médecine cardiovasculaire";"sous l'égide du Collège national des enseignants de cardiologie (CNEC)";"Elsevier Masson";978-2-294-76332-8;2019;P_COURT;"WG 10 COL 2019";1052419909;V551187;Disponible;"Non perdu";"Non retiré";2019-11-07;2020-10-29;8;;8;240555325
223692;"Manuel de physiologie cardio-vasculaire intégrée";"Michel Dauzat";"Sauramps médical";2-84023-293-6;2002;P;"WG 10 DAU";1050963251;479998;Disponible;"Non perdu";"Non retiré";2002-06-14;2019-11-15;28;;1;060748494
223692;"Manuel de physiologie cardio-vasculaire intégrée";"Michel Dauzat";"Sauramps médical";2-84023-293-6;2002;P;"WG 10 DAU";1050963619;480025;Disponible;"Non perdu";"Non retiré";2002-07-02;2014-03-25;28;;;060748494
247943;"Médecine vasculaire";"Bernard Devulder,...";Masson;2-294-01415-4;2004;P;"WG 10 DEV";1051217674;V513087;Disponible;"Non perdu";"Non retiré";2004-02-10;2017-09-11;13;;;076339262
253902;"Dictionnaire de cardiologie et des maladies cardiovasculaires";"par Philippe Blondeau, Iradj Gandjbakhch, Michel Vayssairat...[et al.]";"Conseil international de la langue française";2-85319-296-2;2004;E;"WG 10 DIC";1051171044;V514503;Disponible;"Non perdu";"Non retiré";2004-09-10;;;;;080174493
342339;Cardiologie;"coordination, Alexis Mechulan, Sok-Sithikun Bun";Ellipses;978-2-7298-5377-8;2010;P;"WG 10 ECN 2010";1051921168;V529652;Disponible;"Non perdu";"Non retiré";2011-03-16;2019-01-22;16;;1;148142311
342339;Cardiologie;"coordination, Alexis Mechulan, Sok-Sithikun Bun";Ellipses;978-2-7298-5377-8;2010;P;"WG 10 ECN 2010";1051921175;V529651;Disponible;Manquant;"Non retiré";2011-03-16;2013-02-19;11;;;148142311
342339;Cardiologie;"coordination, Alexis Mechulan, Sok-Sithikun Bun";Ellipses;978-2-7298-5377-8;2010;E;"WG 10 ECN 2010";1051921182;351139/12;Disponible;"Non perdu";"Non retiré";2011-03-16;;;;;148142311
342339;Cardiologie;"coordination, Alexis Mechulan, Sok-Sithikun Bun";Ellipses;978-2-7298-5377-8;2010;P;"WG 10 ECN 2010";1051921199;351138/12;Disponible;"Non perdu";"Non retiré";2011-03-16;2018-10-15;18;;1;148142311
342339;Cardiologie;"coordination, Alexis Mechulan, Sok-Sithikun Bun";Ellipses;978-2-7298-5377-8;2010;P;"WG 10 ECN 2010";1051920925;351137/12;Disponible;"Non perdu";"Non retiré";2011-03-16;2019-03-18;13;;3;148142311
285788;"The ESC textbook of cardiovascular medicine";"edited by A. John Camm, Thomas F. Lüscher, Patrick W. Serruys";"Blackwell Pub.";"1-405-12695-7 | 978-1-405-12695-3";2006;P;"WG 10 ESC";1051468557;V519195;Disponible;"Non perdu";"Non retiré";2006-05-16;2020-09-11;2;;2;105987506
393055;"Cardiologie, maladies vasculaires";"Laurent Faroux";Vernazobres-Grego;978-2-8183-1102-8;2014;E;"WG 10 FAR 2014";1052068428;V536770;Disponible;Manquant;"Non retiré";2014-04-09;2017-07-19;;;;176444157
393055;"Cardiologie, maladies vasculaires";"Laurent Faroux";Vernazobres-Grego;978-2-8183-1102-8;2014;P;"WG 10 FAR 2014";1052068411;V536771;Disponible;"Non perdu";"Non retiré";2014-04-09;2018-04-09;9;;1;176444157
393055;"Cardiologie, maladies vasculaires";"Laurent Faroux";Vernazobres-Grego;978-2-8183-1102-8;2014;P;"WG 10 FAR 2014";1052068404;V536773;Disponible;"Non perdu";"Non retiré";2014-04-09;2019-09-02;7;;1;176444157
393055;"Cardiologie, maladies vasculaires";"Laurent Faroux";Vernazobres-Grego;978-2-8183-1102-8;2014;P;"WG 10 FAR 2014";1052068398;V536774;Disponible;"Non perdu";"Non retiré";2014-04-09;2018-05-28;6;1;2;176444157
393055;"Cardiologie, maladies vasculaires";"Laurent Faroux";Vernazobres-Grego;978-2-8183-1102-8;2014;P;"WG 10 FAR 2014";1052068381;V536772;Disponible;"Non perdu";"Non retiré";2014-04-09;2017-01-13;7;;;176444157
414531;"Cardiologie, maladies vasculaires";"Laurent Faroux";"Éd. Vernazobres-Grego";978-2-8183-1429-6;2015;P;"WG 10 FAR 2015";1052328508;V544167;Disponible;"Non perdu";"Non retiré";2016-11-25;2017-12-08;2;1;2;188998527
414531;"Cardiologie, maladies vasculaires";"Laurent Faroux";"Éd. Vernazobres-Grego";978-2-8183-1429-6;2015;P;"WG 10 FAR 2015";1052328515;V544168;Disponible;"Non perdu";"Non retiré";2016-11-25;2017-01-26;1;;;188998527
414531;"Cardiologie, maladies vasculaires";"Laurent Faroux";"Éd. Vernazobres-Grego";978-2-8183-1429-6;2015;P;"WG 10 FAR 2015";1052328522;V544169;Disponible;"Non perdu";"Non retiré";2016-11-25;2018-04-16;3;2;4;188998527
414531;"Cardiologie, maladies vasculaires";"Laurent Faroux";"Éd. Vernazobres-Grego";978-2-8183-1429-6;2015;P;"WG 10 FAR 2015";1052328539;V544170;Disponible;"Non perdu";"Non retiré";2016-11-25;2018-11-27;2;;1;188998527
414531;"Cardiologie, maladies vasculaires";"Laurent Faroux";"Éd. Vernazobres-Grego";978-2-8183-1429-6;2015;E;"WG 10 FAR 2015";1052328546;V544171;Disponible;"Non perdu";"Non retiré";2016-11-25;;;;;188998527
480402;"Manuel pratique de prévention et de réadaptation cardiovasculaire";"sous la direction de Mohamed Ghannem";"Éditions Frison-Roche";978-2-87671-609-4;2018;P;"WG 10 GHA";1052367040;V547752;Disponible;"Non perdu";"Non retiré";2018-07-19;;;;;224141120
231412;"Guide pratique de cardiologie";"Pr Guillaume Jondeau,... Dr Florence Beauvais,... Dr Franck Chikli,... [et al.]";"MMI éditions | Masson";2-294-01040-X;2002;P;"WG 10 GUI";1050968294;480516;Disponible;"Non perdu";"Non retiré";2002-10-23;2020-10-29;37;;1;06739003X
231412;"Guide pratique de cardiologie";"Pr Guillaume Jondeau,... Dr Florence Beauvais,... Dr Franck Chikli,... [et al.]";"MMI éditions | Masson";2-294-01040-X;2002;P;"WG 10 GUI";1050968300;480517;Disponible;"Non perdu";"Non retiré";2002-10-23;2016-05-21;33;;;06739003X
363655;"Cardiologie, pathologies vasculaires";"Pierre Deharo";Vernazobres-Grego;978-2-8183-0403-7;2011;P;"WG 10 GUI";1052021416;V532578;Disponible;"Non perdu";"Non retiré";2012-03-27;2019-04-26;20;2;5;156887169
363655;"Cardiologie, pathologies vasculaires";"Pierre Deharo";Vernazobres-Grego;978-2-8183-0403-7;2011;P;"WG 10 GUI";1052021430;V532579;Disponible;"Non perdu";"Non retiré";2012-03-27;2018-06-14;15;1;2;156887169
363655;"Cardiologie, pathologies vasculaires";"Pierre Deharo";Vernazobres-Grego;978-2-8183-0403-7;2011;P;"WG 10 GUI";1052021423;V532580;Disponible;"Non perdu";"Non retiré";2012-03-27;2019-02-07;11;1;3;156887169
363655;"Cardiologie, pathologies vasculaires";"Pierre Deharo";Vernazobres-Grego;978-2-8183-0403-7;2011;P;"WG 10 GUI";1052021447;V532581;Disponible;"Non perdu";"Non retiré";2012-03-27;2019-01-28;16;1;4;156887169
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052145938;V540645;Disponible;"Non perdu";"Non retiré";2015-10-29;2020-01-24;31;7;18;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052145945;V540646;Disponible;"Non perdu";"Non retiré";2015-10-29;2019-08-29;28;3;11;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;E;"WG 10 IKB 2015";1052149028;V540707;Disponible;Manquant;"Non retiré";2015-12-02;2017-07-19;;;;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052149035;V540712;Disponible;"Non perdu";"Non retiré";2015-12-02;2017-07-19;15;;;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052149042;V540711;Disponible;"Non perdu";"Non retiré";2015-12-02;2019-08-30;33;4;14;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052149059;V540710;Disponible;"Non perdu";"Non retiré";2015-12-02;2019-09-02;28;3;13;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052149066;V540709;Disponible;"Non perdu";"Non retiré";2015-12-02;2019-08-30;36;3;12;188999787
414537;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";Vernazobres-Grego;978-2-8183-1356-5;2015;P;"WG 10 IKB 2015";1052149073;V540708;Disponible;"Non perdu";"Non retiré";2015-12-02;2019-08-30;32;3;16;188999787
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383422;V548401;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-06-05;11;2;13;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383361;V548397;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-09-15;10;2;12;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383347;V548371;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-05-29;8;4;12;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383330;V548399;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-01-15;7;5;12;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383446;V548366;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-09-07;12;4;16;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383392;V548372;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-03-13;9;2;11;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383316;V548392;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-08-28;10;5;15;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383385;V548402;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-03-13;9;3;12;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383453;V548373;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-09-07;11;4;15;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;E;"WG 10 IKB 2018";1052383354;V548396;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-10-29;4;1;5;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383408;V548390;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-03-02;8;4;12;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383415;V548400;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-10-07;12;1;13;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383323;V548391;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-03-13;10;5;15;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383439;V548403;Disponible;"Non perdu";"Non retiré";2018-10-26;2019-11-25;8;3;11;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052383378;V548398;Disponible;"Non perdu";"Non retiré";2018-10-26;2020-03-13;9;2;11;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399454;V550128;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-11-30;5;1;6;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399492;V550124;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-01-06;5;4;9;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399430;V550129;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-11-06;8;5;13;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399485;V550127;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-06-10;4;;4;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399447;V550123;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-06-03;4;2;6;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399423;V550130;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-09-10;6;4;10;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;E;"WG 10 IKB 2018";1052399478;V550122;Disponible;"Non perdu";"Non retiré";2019-07-03;;;;;230422217
485301;"Cardiologie vasculaire";"Dr David Attias, Pr Nicolas Lellouche";"VG éditions";978-2-8183-1697-9;2018;P;"WG 10 IKB 2018";1052399515;V550131;Disponible;"Non perdu";"Non retiré";2019-07-03;2020-09-19;6;2;8;230422217
